TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-08-14,2025-08-14,FO,BSE,IDO,843079,,BANKEX,,2025-09-25,2025-09-25,62600.00,PE,BANKEX25SEP62600PE,1530.00,1530.00,747.00,1091.00,747.00,947.00,61625.39,1091.00,0,0,90,5732190.00,3,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,827171,,SENSEX,,2025-08-26,2025-08-26,82700.00,PE,SENSEX25AUG82700PE,1943.65,1943.65,1919.15,1919.15,1919.15,1895.95,80597.66,2209.70,600,0,40,3385256.00,2,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,826796,,SENSEX,,2025-08-26,2025-08-26,79900.00,PE,SENSEX25AUG79900PE,281.90,310.35,256.35,286.35,292.75,293.70,80597.66,286.35,6500,1900,9740,780965844.00,440,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,826460,,BANKEX,,2025-08-26,2025-08-26,60400.00,PE,BANKEX25AUG60400PE,116.70,124.70,105.55,108.00,108.00,131.80,61625.39,326.40,360,-150,450,27231378.00,13,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,846960,,SENSEX,,2025-08-19,2025-08-19,80400.00,CE,SENSEX2581980400CE,555.45,633.90,437.75,503.05,502.90,564.25,80597.66,503.05,83780,-34880,2257060,182661943549.00,55007,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,847253,,SENSEX,,2025-08-19,2025-08-19,81900.00,CE,SENSEX2581981900CE,50.00,60.00,29.10,38.60,45.30,54.25,80597.66,38.60,117520,37700,2508380,205541362310.00,56914,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,847149,,SENSEX,,2025-08-19,2025-08-19,79000.00,PE,SENSEX2581979000PE,33.90,40.20,23.10,29.10,33.00,40.35,80597.66,29.10,447040,112520,3864000,305370167783.00,65171,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,826646,,SENSEX,,2025-08-26,2025-08-26,83200.00,CE,SENSEX25AUG83200CE,67.00,67.00,47.00,47.80,47.45,61.95,80597.66,47.80,1820,400,620,51621680.00,12,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDF,842364,,SENSEX,,2025-09-25,2025-09-25,,,SENSEX25SEPFUT,81090.00,81335.60,81090.00,81215.25,81200.00,81270.25,80597.66,81215.25,1340,-60,280,22745950.00,13,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,847036,,SENSEX,,2025-08-19,2025-08-19,88200.00,CE,SENSEX2581988200CE,0.05,7.20,0.05,1.35,1.35,0.05,80597.66,1.35,280,280,620,54685544.00,16,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,846995,,SENSEX,,2025-08-19,2025-08-19,84300.00,CE,SENSEX2581984300CE,5.10,5.40,1.95,2.55,2.85,4.25,80597.66,2.55,18060,-11420,317740,26786691414.00,6440,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,826677,,SENSEX,,2025-08-26,2025-08-26,83500.00,PE,SENSEX25AUG83500PE,2573.85,2573.85,2573.85,2573.85,2573.85,2983.90,80597.66,2882.05,320,0,20,1721477.00,1,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,826830,,BANKEX,,2025-08-26,2025-08-26,61500.00,PE,BANKEX25AUG61500PE,434.95,435.00,347.90,380.60,380.35,426.55,61625.39,380.60,1710,-60,1860,115108095.00,49,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,857191,,SENSEX,,2025-09-04,2025-09-04,80500.00,PE,SENSEX2590480500PE,638.80,690.00,611.20,647.70,657.65,648.60,80597.66,647.70,1720,-400,1400,113613757.00,65,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,842593,,BANKEX,,2025-09-25,2025-09-25,61200.00,CE,BANKEX25SEP61200CE,2390.00,2390.00,1566.00,1666.00,1666.00,850.00,61625.39,2019.05,0,0,90,5676660.00,3,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,STO,1152401,,HDFCBANK,,2025-08-14,2025-08-14,1940.00,PE,HDFCBANK25AUG1940PE,0.50,0.50,0.05,1991.10,0.05,1.00,1991.10,1991.10,0,-7150,8250,16006347.50,15,F1,550,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,826603,,SENSEX,,2025-08-26,2025-08-26,77900.00,PE,SENSEX25AUG77900PE,54.45,57.65,52.00,54.20,55.85,59.55,80597.66,54.20,480,-280,720,56127294.00,22,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,827406,,BANKEX,,2025-08-26,2025-08-26,63900.00,CE,BANKEX25AUG63900CE,28.35,29.75,28.35,29.75,29.75,28.35,61625.39,29.75,120,-30,90,5753635.50,2,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,842474,,BANKEX,,2025-09-25,2025-09-25,61100.00,PE,BANKEX25SEP61100PE,550.00,550.00,413.00,550.00,550.00,655.30,61625.39,1123.80,0,0,150,9237690.00,5,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,842354,,BANKEX,,2025-09-25,2025-09-25,59800.00,CE,BANKEX25SEP59800CE,3450.00,3450.00,2700.00,2700.00,2700.00,2803.00,61625.39,2912.65,30,30,60,3772500.00,2,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,826905,,SENSEX,,2025-08-26,2025-08-26,81700.00,CE,SENSEX25AUG81700CE,272.30,304.00,230.35,245.50,241.00,271.95,80597.66,245.50,7940,4540,18440,1511339335.00,844,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,826784,,SENSEX,,2025-08-26,2025-08-26,85900.00,CE,SENSEX25AUG85900CE,18.30,20.15,18.30,20.15,20.15,17.40,80597.66,20.15,380,60,60,5155153.00,3,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,842885,,BANKEX,,2025-09-25,2025-09-25,62800.00,CE,BANKEX25SEP62800CE,970.00,970.00,730.00,730.00,730.00,610.00,61625.39,1234.70,0,0,60,3819000.00,2,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,847079,,SENSEX,,2025-08-19,2025-08-19,82400.00,CE,SENSEX2581982400CE,23.95,26.00,12.15,16.90,20.05,23.95,80597.66,16.90,146420,26640,1528360,125964039038.00,27929,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,827024,,BANKEX,,2025-08-26,2025-08-26,61200.00,PE,BANKEX25AUG61200PE,269.25,282.60,259.45,274.80,281.85,315.05,61625.39,274.80,870,0,540,33194655.00,13,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,847057,,SENSEX,,2025-08-19,2025-08-19,82500.00,PE,SENSEX2581982500PE,1746.00,1897.60,1732.00,1836.45,1839.45,1750.00,80597.66,1836.45,7260,-540,2740,230984608.00,97,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,846989,,SENSEX,,2025-08-19,2025-08-19,88000.00,CE,SENSEX2581988000CE,2.15,3.00,0.95,1.05,1.00,2.15,80597.66,1.05,52200,31980,251720,22151763004.00,3305,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,842630,,BANKEX,,2025-09-25,2025-09-25,61500.00,PE,BANKEX25SEP61500PE,1648.60,1648.60,866.00,866.00,866.00,1190.00,61625.39,1296.95,0,0,90,5638518.00,3,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,846772,,SENSEX,,2025-08-19,2025-08-19,78900.00,PE,SENSEX2581978900PE,35.55,35.55,20.65,25.35,29.10,36.25,80597.66,25.35,67220,10640,941060,74274418982.00,19483,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,826889,,BANKEX,,2025-08-26,2025-08-26,61700.00,PE,BANKEX25AUG61700PE,438.70,484.95,418.05,463.55,472.75,499.55,61625.39,463.55,1200,60,2220,137973165.00,60,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,826863,,BANKEX,,2025-08-26,2025-08-26,63700.00,CE,BANKEX25AUG63700CE,49.75,49.80,40.00,46.00,46.00,51.00,61625.39,208.85,690,-180,840,53545590.00,19,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,826593,,SENSEX,,2025-08-26,2025-08-26,81600.00,CE,SENSEX25AUG81600CE,303.00,337.30,257.50,276.80,272.25,303.30,80597.66,276.80,6580,1880,18220,1492050690.00,787,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,827299,,SENSEX,,2025-08-26,2025-08-26,80800.00,PE,SENSEX25AUG80800PE,587.25,646.90,544.55,596.50,620.00,605.90,80597.66,596.50,7340,3800,26540,2160187099.00,1229,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,847097,,SENSEX,,2025-08-19,2025-08-19,80400.00,PE,SENSEX2581980400PE,256.10,281.00,187.95,227.65,241.25,258.70,80597.66,227.65,251420,-34960,7029840,566813343365.00,161840,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,842262,,BANKEX,,2025-09-25,2025-09-25,62600.00,CE,BANKEX25SEP62600CE,840.00,840.00,578.00,578.00,578.00,706.65,61625.39,1318.80,0,0,120,7596570.00,4,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,847185,,SENSEX,,2025-08-19,2025-08-19,79200.00,PE,SENSEX2581979200PE,48.20,51.95,30.20,38.00,42.15,51.45,80597.66,38.00,85480,-18360,1755700,139120332010.00,40382,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,827415,,SENSEX,,2025-08-26,2025-08-26,78600.00,PE,SENSEX25AUG78600PE,91.60,102.40,84.45,93.00,95.65,98.35,80597.66,93.00,4140,680,2160,169973869.00,96,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,842778,,BANKEX,,2025-09-25,2025-09-25,63300.00,PE,BANKEX25SEP63300PE,2701.00,2701.00,1763.00,1763.00,1763.00,1862.55,61625.39,2273.10,0,0,120,7861200.00,4,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,827151,,SENSEX,,2025-08-26,2025-08-26,78700.00,PE,SENSEX25AUG78700PE,98.35,112.35,92.10,101.85,105.05,107.60,80597.66,101.85,1900,680,2060,162325550.00,73,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,841987,,BANKEX,,2025-09-25,2025-09-25,64400.00,PE,BANKEX25SEP64400PE,3550.00,3550.00,2436.00,2556.00,2556.00,2713.05,61625.39,3019.40,0,0,90,6052260.00,3,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,826411,,SENSEX,,2025-08-26,2025-08-26,82500.00,CE,SENSEX25AUG82500CE,101.00,125.00,90.00,97.50,98.10,108.45,80597.66,97.50,28140,9280,86640,7157056683.00,2978,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,847091,,SENSEX,,2025-08-19,2025-08-19,79400.00,CE,SENSEX2581979400CE,1327.05,1465.45,1265.00,1320.00,1316.60,1378.35,80597.66,1320.00,1940,180,4280,345739882.00,136,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,826745,,BANKEX,,2025-08-26,2025-08-26,61900.00,CE,BANKEX25AUG61900CE,395.40,535.75,394.00,450.95,452.20,446.50,61625.39,450.95,780,210,1350,84190255.50,39,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,842148,,BANKEX,,2025-09-25,2025-09-25,64800.00,PE,BANKEX25SEP64800PE,4100.00,4100.00,1750.00,1750.00,1750.00,3052.50,61625.39,3318.70,0,0,90,6077490.00,3,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,857379,,SENSEX,,2025-09-04,2025-09-04,79500.00,PE,SENSEX2590479500PE,364.70,372.65,334.20,354.20,359.25,356.95,80597.66,354.20,1200,600,1220,97418291.00,53,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,827231,,BANKEX,,2025-08-26,2025-08-26,64800.00,CE,BANKEX25AUG64800CE,10.70,14.30,3.20,5.00,5.00,6.40,61625.39,5.00,720,0,630,40829700.00,10,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,826750,,BANKEX,,2025-08-26,2025-08-26,59600.00,PE,BANKEX25AUG59600PE,46.10,48.95,43.65,48.95,48.95,54.55,61625.39,48.95,780,0,120,7157544.00,3,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,842207,,BANKEX,,2025-09-25,2025-09-25,59400.00,CE,BANKEX25SEP59400CE,3900.00,3900.00,1560.00,1560.00,1560.00,2000.00,61625.39,3204.35,0,0,90,5571780.00,3,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,841994,,BANKEX,,2025-09-25,2025-09-25,60700.00,PE,BANKEX25SEP60700PE,490.00,490.00,368.00,368.00,368.00,514.75,61625.39,966.55,0,0,60,3667740.00,2,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,856916,,SENSEX,,2025-09-04,2025-09-04,80100.00,PE,SENSEX2590480100PE,535.65,535.65,493.40,516.95,516.95,498.65,80597.66,871.30,180,100,100,8061733.00,5,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,826910,,SENSEX,,2025-08-26,2025-08-26,79400.00,PE,SENSEX25AUG79400PE,186.10,200.85,160.40,182.55,197.35,190.25,80597.66,182.55,2700,1060,8320,662062432.00,282,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,843017,,BANKEX,,2025-09-25,2025-09-25,63000.00,PE,BANKEX25SEP63000PE,2500.00,2500.00,1256.00,1256.00,1256.00,1656.00,61625.39,2088.40,0,0,90,5828040.00,3,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,857203,,SENSEX,,2025-09-04,2025-09-04,80800.00,CE,SENSEX2590480800CE,900.00,967.65,883.55,913.65,913.65,895.30,80597.66,1262.60,320,160,380,31059639.00,19,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,826971,,BANKEX,,2025-08-26,2025-08-26,62600.00,CE,BANKEX25AUG62600CE,194.95,220.60,181.95,181.95,181.95,189.65,61625.39,484.70,330,0,420,26377341.00,12,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,827255,,SENSEX,,2025-08-26,2025-08-26,81200.00,PE,SENSEX25AUG81200PE,825.20,835.00,744.95,825.10,834.60,811.55,80597.66,825.10,2880,1220,2720,222989761.00,116,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,846737,,SENSEX,,2025-08-19,2025-08-19,83000.00,CE,SENSEX2581983000CE,9.00,12.10,6.05,7.65,9.00,10.85,80597.66,7.65,1043660,363560,6081220,504793050555.00,73278,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,847186,,SENSEX,,2025-08-19,2025-08-19,77800.00,PE,SENSEX2581977800PE,10.35,12.80,7.60,8.55,9.40,13.85,80597.66,8.55,66520,-8180,589000,45830060756.00,10409,F1,20,,,,,
